order_date,product_line,order_amount,marketing_spend
2026-04-14,Product C,128.89,34.95
2026-04-14,Product C,111.55,36.61
2026-04-14,Product C,134.8,30.55
2026-04-14,Product C,133.27,23.91
2026-04-14,Product D,96.76,20.19
2026-04-14,Product D,76.35,10.0
2026-04-15,Product A,160.55,21.92
2026-04-15,Product A,197.6,40.64
2026-04-15,Product A,148.72,34.6
2026-04-15,Product A,166.81,23.47
2026-04-15,Product A,163.54,21.54
2026-04-15,Product A,140.94,30.17
2026-04-15,Product A,165.14,33.01
2026-04-15,Product A,176.32,34.36
2026-04-15,Product B,206.53,38.91
2026-04-15,Product B,114.98,23.02
2026-04-15,Product B,180.11,29.12
2026-04-15,Product B,167.95,21.83
2026-04-15,Product B,153.19,10.0
2026-04-15,Product B,124.09,21.05
2026-04-15,Product B,137.01,12.89
2026-04-15,Product B,134.01,25.42
2026-04-15,Product B,143.1,24.81
2026-04-15,Product B,161.1,24.64
2026-04-15,Product B,174.9,21.82
2026-04-15,Product B,187.42,40.77
2026-04-15,Product B,137.17,21.0
2026-04-15,Product C,73.44,14.74
2026-04-15,Product C,151.99,22.1
2026-04-15,Product C,84.82,20.43
2026-04-15,Product C,150.52,35.72
2026-04-15,Product C,78.1,10.0
2026-04-15,Product C,122.15,17.44
2026-04-15,Product D,84.23,33.05
2026-04-16,Product A,190.25,31.14
2026-04-16,Product A,165.72,25.79
2026-04-16,Product A,184.98,26.24
2026-04-16,Product A,207.95,29.38
2026-04-16,Product A,174.72,27.87
2026-04-16,Product A,160.08,44.59
2026-04-16,Product A,160.34,24.82
2026-04-16,Product A,155.39,26.74
2026-04-16,Product A,167.77,19.57
2026-04-16,Product B,137.39,20.43
2026-04-16,Product B,172.38,21.88
2026-04-16,Product B,151.1,25.14
2026-04-16,Product B,146.49,26.86
2026-04-16,Product B,146.26,31.21
2026-04-16,Product B,144.36,38.5
2026-04-16,Product B,145.98,11.19
2026-04-16,Product B,159.04,30.17
2026-04-16,Product B,145.72,22.7
2026-04-16,Product B,98.48,10.0
2026-04-16,Product B,181.25,26.13
2026-04-16,Product C,150.86,45.73
2026-04-16,Product C,97.15,12.54
2026-04-16,Product C,112.35,27.44
2026-04-16,Product C,116.0,29.52
2026-04-16,Product C,118.92,25.25
2026-04-16,Product C,173.09,33.88
2026-04-16,Product C,156.08,45.91
2026-04-16,Product C,131.09,13.43
2026-04-16,Product C,120.68,22.43
2026-04-16,Product C,120.44,17.99
2026-04-16,Product D,83.92,23.73
2026-04-16,Product D,92.67,23.62
2026-04-16,Product D,106.17,26.14
2026-04-16,Product D,107.27,16.78
2026-04-16,Product D,74.89,16.13
2026-04-16,Product D,94.59,16.63
2026-04-16,Product D,100.3,29.33
2026-04-16,Product D,121.13,37.95
2026-04-16,Product D,66.07,10.0
2026-04-17,Product A,163.3,31.63
2026-04-17,Product A,140.75,42.67
2026-04-17,Product A,170.46,37.38
2026-04-17,Product A,157.24,31.33
2026-04-17,Product A,172.2,36.13
2026-04-17,Product A,165.63,40.57
2026-04-17,Product A,137.17,30.91
2026-04-17,Product A,172.61,21.2
2026-04-17,Product A,212.95,50.99
2026-04-17,Product A,124.37,22.56
2026-04-17,Product A,185.52,35.07
2026-04-17,Product A,203.34,45.03
2026-04-17,Product A,175.83,48.11
2026-04-17,Product B,140.74,13.39
2026-04-17,Product B,170.57,25.76
2026-04-17,Product B,189.44,34.64
2026-04-17,Product B,172.88,34.44
2026-04-17,Product B,173.93,34.13
2026-04-17,Product B,150.17,34.27
2026-04-17,Product B,199.69,31.79
2026-04-17,Product C,131.13,29.19
2026-04-17,Product D,90.79,27.22
2026-04-17,Product D,109.98,27.56
2026-04-17,Product D,117.35,27.44
2026-04-17,Product D,58.82,10.0
2026-04-17,Product D,55.3,17.42
2026-04-18,Product A,180.76,38.47
2026-04-18,Product A,135.31,22.14
2026-04-18,Product A,138.87,20.74
2026-04-18,Product A,205.56,43.69
2026-04-18,Product A,184.57,29.92
2026-04-18,Product B,156.42,24.3
2026-04-18,Product B,172.87,31.64
2026-04-18,Product B,153.36,14.53
2026-04-18,Product B,146.35,24.43
2026-04-18,Product B,122.47,19.05
2026-04-18,Product B,154.59,26.25
2026-04-18,Product B,113.93,17.18
2026-04-18,Product B,134.7,24.45
2026-04-18,Product B,146.88,21.68
2026-04-18,Product B,135.09,23.5
2026-04-18,Product B,166.19,30.48
2026-04-18,Product B,176.31,39.04
2026-04-18,Product B,177.93,41.2
2026-04-18,Product B,179.38,21.27
2026-04-18,Product B,159.24,36.82
2026-04-18,Product C,160.64,24.24
2026-04-18,Product C,103.08,10.0
2026-04-18,Product C,123.18,45.21
2026-04-18,Product D,92.93,26.38
2026-04-18,Product D,115.43,35.78
2026-04-18,Product D,102.38,25.37
2026-04-18,Product D,111.5,19.77
2026-04-18,Product D,81.01,16.82
2026-04-18,Product D,66.95,17.98
2026-04-19,Product A,179.57,25.49
2026-04-19,Product A,147.64,41.54
2026-04-19,Product A,147.95,14.92
2026-04-19,Product A,174.72,31.85
2026-04-19,Product A,184.68,47.41
2026-04-19,Product A,152.9,21.37
2026-04-19,Product B,166.09,31.93
2026-04-19,Product B,146.34,27.09
2026-04-19,Product B,158.73,13.53
2026-04-19,Product B,168.57,22.05
2026-04-19,Product B,135.24,25.71
2026-04-19,Product B,143.34,28.26
2026-04-19,Product B,148.12,22.87
2026-04-19,Product B,178.63,36.03
2026-04-19,Product B,151.65,31.32
2026-04-19,Product B,129.48,39.41
2026-04-19,Product B,121.07,21.49
2026-04-19,Product B,138.7,20.98
2026-04-19,Product B,135.01,16.78
2026-04-19,Product B,171.14,19.46
2026-04-19,Product C,95.78,12.35
2026-04-19,Product C,134.42,34.4
2026-04-19,Product C,125.32,24.44
2026-04-19,Product C,115.81,22.87
2026-04-19,Product D,72.9,10.75
2026-04-19,Product D,97.93,23.49
2026-04-19,Product D,53.17,16.52
2026-04-19,Product D,100.46,10.0
2026-04-19,Product D,92.43,13.87
2026-04-19,Product D,85.03,10.0
2026-04-20,Product A,175.83,12.62
2026-04-20,Product A,176.28,28.41
2026-04-20,Product A,145.78,27.61
2026-04-20,Product A,189.35,26.84
2026-04-20,Product A,133.84,10.0
2026-04-20,Product A,155.35,25.17
2026-04-20,Product A,158.65,21.5
2026-04-20,Product A,182.49,34.73
2026-04-20,Product A,174.39,36.18
2026-04-20,Product A,155.56,17.69
2026-04-20,Product A,158.51,22.22
2026-04-20,Product A,124.87,16.86
2026-04-20,Product A,194.31,39.44
2026-04-20,Product A,181.55,31.92
2026-04-20,Product B,125.96,23.99
2026-04-20,Product B,149.53,37.55
2026-04-20,Product B,138.62,21.11
2026-04-20,Product B,176.67,37.92
2026-04-20,Product B,148.19,12.7
2026-04-20,Product B,127.14,13.18
2026-04-20,Product B,145.8,20.72
2026-04-20,Product B,180.26,18.07
2026-04-20,Product C,101.59,27.42
2026-04-20,Product C,153.63,43.85
2026-04-20,Product C,119.36,19.55
2026-04-20,Product C,120.18,37.49
2026-04-20,Product C,111.19,10.0
2026-04-20,Product C,112.08,22.43
2026-04-20,Product C,79.93,19.44
2026-04-20,Product C,131.13,43.73
2026-04-20,Product C,90.69,25.8
2026-04-20,Product D,97.14,22.09
2026-04-20,Product D,82.69,28.52
2026-04-20,Product D,86.18,10.0
2026-04-21,Product A,177.52,32.85
2026-04-21,Product A,202.87,25.57
2026-04-21,Product A,160.68,39.68
2026-04-21,Product A,126.72,21.11
2026-04-21,Product A,197.04,43.21
2026-04-21,Product A,184.52,36.85
2026-04-21,Product A,147.1,35.99
2026-04-21,Product A,143.6,15.29
2026-04-21,Product A,178.53,26.41
2026-04-21,Product A,174.55,33.12
2026-04-21,Product A,209.12,39.02
2026-04-21,Product A,156.39,32.0
2026-04-21,Product A,151.7,33.09
2026-04-21,Product B,105.83,10.0
2026-04-21,Product C,119.02,39.33
2026-04-21,Product C,132.86,32.31
2026-04-21,Product C,148.53,27.61
2026-04-21,Product C,143.5,38.78
2026-04-21,Product C,139.58,29.47
2026-04-21,Product D,105.73,14.78
2026-04-21,Product D,71.03,13.8
2026-04-21,Product D,77.95,10.11
2026-04-21,Product D,132.31,16.84
2026-04-21,Product D,139.51,33.0
2026-04-21,Product D,116.7,32.62
2026-04-22,Product A,146.19,23.6
2026-04-22,Product A,151.24,12.14
2026-04-22,Product A,155.45,41.41
2026-04-22,Product A,166.18,44.12
2026-04-22,Product A,215.89,60.66
2026-04-22,Product A,211.92,54.89
2026-04-22,Product A,177.15,31.94
2026-04-22,Product A,176.49,30.0
2026-04-22,Product A,173.29,35.48
2026-04-22,Product A,159.75,16.14
2026-04-22,Product A,178.0,24.72
2026-04-22,Product A,157.04,25.55
2026-04-22,Product A,161.81,36.39
2026-04-22,Product A,166.33,37.56
2026-04-22,Product A,174.53,28.96
2026-04-22,Product B,129.95,16.08
2026-04-22,Product B,165.58,36.25
2026-04-22,Product B,121.9,26.75
2026-04-22,Product B,159.32,17.65
2026-04-22,Product B,143.16,27.06
2026-04-22,Product B,148.59,11.58
2026-04-22,Product B,147.89,30.23
2026-04-22,Product B,179.75,25.21
2026-04-22,Product B,133.0,20.94
2026-04-22,Product B,151.41,26.52
2026-04-22,Product B,158.29,17.91
2026-04-22,Product C,117.43,36.46
2026-04-22,Product C,127.27,34.56
2026-04-22,Product C,135.74,10.0
2026-04-22,Product C,118.31,17.4
2026-04-22,Product C,101.76,34.18
2026-04-22,Product C,111.75,39.73
2026-04-22,Product C,89.03,10.92
2026-04-22,Product C,136.77,27.36
2026-04-22,Product C,126.76,26.99
2026-04-22,Product D,109.12,36.92
2026-04-22,Product D,90.54,16.77
2026-04-23,Product A,185.19,16.29
2026-04-23,Product A,127.25,14.99
2026-04-23,Product A,175.06,29.49
2026-04-23,Product A,181.33,29.42
2026-04-23,Product A,200.74,40.3
2026-04-23,Product A,171.71,38.35
2026-04-23,Product A,133.72,22.05
2026-04-23,Product A,173.03,34.23
2026-04-23,Product A,132.27,20.4
2026-04-23,Product A,178.81,34.21
2026-04-23,Product A,196.09,39.43
2026-04-23,Product A,168.66,34.07
2026-04-23,Product B,196.23,38.98
2026-04-23,Product B,134.85,27.02
2026-04-23,Product B,155.31,31.31
2026-04-23,Product B,177.89,16.77
2026-04-23,Product B,178.3,45.11
2026-04-23,Product B,157.5,31.51
2026-04-23,Product B,139.68,23.8
2026-04-23,Product C,99.82,21.72
2026-04-23,Product C,105.89,34.33
2026-04-23,Product C,156.09,33.55
2026-04-23,Product C,145.76,45.27
2026-04-23,Product C,119.28,27.28
2026-04-23,Product C,136.14,23.21
2026-04-23,Product C,122.42,44.07
2026-04-23,Product C,109.0,30.81
2026-04-23,Product C,131.52,27.62
2026-04-23,Product C,124.88,41.49
2026-04-23,Product D,114.66,19.13
2026-04-23,Product D,103.55,14.01
2026-04-23,Product D,96.4,16.02
2026-04-23,Product D,75.69,14.23
2026-04-23,Product D,44.55,10.0
2026-04-23,Product D,112.21,27.47
2026-04-24,Product A,150.68,31.39
2026-04-24,Product A,167.46,25.87
2026-04-24,Product A,168.0,49.04
2026-04-24,Product A,153.31,27.88
2026-04-24,Product A,187.19,24.12
2026-04-24,Product A,134.93,18.13
2026-04-24,Product A,186.71,29.0
2026-04-24,Product A,164.92,35.32
2026-04-24,Product A,152.26,25.17
2026-04-24,Product B,177.6,27.63
2026-04-24,Product B,114.95,14.1
2026-04-24,Product B,109.56,10.0
2026-04-24,Product B,159.76,15.59
2026-04-24,Product B,151.87,26.02
2026-04-24,Product B,133.31,24.48
2026-04-24,Product B,124.37,27.87
2026-04-24,Product C,112.49,23.88
2026-04-24,Product C,112.25,28.7
2026-04-24,Product C,135.84,23.7
2026-04-24,Product C,102.18,22.19
2026-04-24,Product C,86.04,15.11
2026-04-24,Product C,149.66,20.87
2026-04-24,Product C,112.52,20.02
2026-04-24,Product D,100.94,15.12
2026-04-24,Product D,116.75,27.85
2026-04-24,Product D,113.74,22.4
2026-04-24,Product D,100.35,20.37
2026-04-25,Product A,170.19,25.27
2026-04-25,Product A,158.65,28.87
2026-04-25,Product A,188.03,26.49
2026-04-25,Product A,172.78,30.85
2026-04-25,Product A,177.88,16.58
2026-04-25,Product A,149.66,14.52
2026-04-25,Product A,170.72,21.81
2026-04-25,Product A,159.08,17.49
2026-04-25,Product A,161.13,18.4
2026-04-25,Product A,186.67,35.57
2026-04-25,Product A,173.31,27.05
2026-04-25,Product A,125.17,17.61
2026-04-25,Product A,153.25,28.03
2026-04-25,Product A,183.63,33.81
2026-04-25,Product A,197.79,29.08
2026-04-25,Product A,156.58,34.92
2026-04-25,Product A,173.66,27.55
2026-04-25,Product A,210.62,40.43
2026-04-25,Product A,165.81,22.7
2026-04-25,Product A,199.18,35.52
2026-04-25,Product B,117.86,22.51
2026-04-25,Product B,115.59,18.87
2026-04-25,Product B,132.43,23.6
2026-04-25,Product B,152.52,18.28
2026-04-25,Product B,144.35,35.69
2026-04-25,Product B,116.13,12.91
2026-04-25,Product B,163.94,28.49
2026-04-25,Product B,148.33,33.39
2026-04-25,Product C,112.81,11.9
2026-04-25,Product C,114.23,32.06
2026-04-25,Product C,125.57,26.76
2026-04-25,Product C,85.57,16.2
2026-04-25,Product C,123.23,19.18
2026-04-25,Product C,134.41,36.65
2026-04-25,Product C,108.37,29.65
2026-04-25,Product C,117.59,35.05
2026-04-25,Product C,164.75,27.5
2026-04-25,Product D,87.16,17.59
2026-04-25,Product D,113.44,10.0
2026-04-25,Product D,73.57,21.54
2026-04-25,Product D,107.16,15.11
2026-04-25,Product D,107.31,34.22
2026-04-26,Product A,150.5,25.9
2026-04-26,Product A,193.98,33.9
2026-04-26,Product A,131.56,25.91
2026-04-26,Product A,148.47,15.07
2026-04-26,Product A,131.99,31.96
2026-04-26,Product A,151.64,28.45
2026-04-26,Product A,182.74,32.36
2026-04-26,Product A,176.52,33.06
2026-04-26,Product A,173.04,23.34
2026-04-26,Product A,151.31,24.88
2026-04-26,Product A,167.22,31.86
2026-04-26,Product A,194.24,35.77
2026-04-26,Product A,152.16,10.0
2026-04-26,Product A,153.08,15.27
2026-04-26,Product A,153.93,28.11
2026-04-26,Product B,111.26,10.0
2026-04-26,Product B,139.84,15.85
2026-04-26,Product B,139.98,28.6
2026-04-26,Product B,157.64,21.51
2026-04-26,Product B,116.31,15.17
2026-04-26,Product B,159.42,34.21
2026-04-26,Product B,152.76,35.58
2026-04-26,Product B,183.04,27.25
2026-04-26,Product B,177.7,28.12
2026-04-26,Product B,167.44,34.13
2026-04-26,Product B,101.5,10.0
2026-04-26,Product B,118.13,10.0
2026-04-26,Product B,164.34,44.49
2026-04-26,Product C,130.16,32.05
2026-04-26,Product C,118.87,13.41
2026-04-26,Product C,139.75,20.47
2026-04-26,Product C,133.63,35.44
2026-04-26,Product C,94.91,16.02
2026-04-26,Product C,166.67,36.03
2026-04-26,Product C,93.16,26.9
2026-04-26,Product D,110.56,25.79
2026-04-26,Product D,38.04,11.42
2026-04-26,Product D,88.63,30.83
2026-04-26,Product D,103.69,28.86
2026-04-26,Product D,79.37,11.14
2026-04-27,Product A,199.44,32.68
2026-04-27,Product A,143.05,17.7
2026-04-27,Product A,191.23,31.17
2026-04-27,Product A,165.14,36.56
2026-04-27,Product A,149.88,10.0
2026-04-27,Product A,151.24,27.65
2026-04-27,Product A,164.51,15.48
2026-04-27,Product A,192.35,34.01
2026-04-27,Product B,144.67,16.94
2026-04-27,Product B,173.21,38.49
2026-04-27,Product B,124.09,20.73
2026-04-27,Product B,150.47,32.79
2026-04-27,Product B,108.14,10.0
2026-04-27,Product B,145.84,10.0
2026-04-27,Product B,148.49,29.98
2026-04-27,Product B,172.19,24.29
2026-04-27,Product C,125.0,22.53
2026-04-27,Product C,99.37,23.23
2026-04-27,Product C,100.27,28.46
2026-04-27,Product C,133.03,23.15
2026-04-27,Product C,124.7,21.28
2026-04-27,Product C,84.71,13.86
2026-04-27,Product C,118.89,30.33
2026-04-27,Product C,123.29,34.39
2026-04-27,Product C,98.41,18.64
2026-04-27,Product D,71.43,14.15
2026-04-27,Product D,85.44,23.61
2026-04-28,Product A,157.06,26.7
2026-04-28,Product A,186.27,51.13
2026-04-28,Product A,185.46,23.43
2026-04-28,Product A,167.94,30.0
2026-04-28,Product A,158.57,30.72
2026-04-28,Product A,120.03,24.83
2026-04-28,Product A,159.52,26.24
2026-04-28,Product A,202.25,24.29
2026-04-28,Product A,176.0,36.27
2026-04-28,Product A,173.75,16.62
2026-04-28,Product B,156.39,39.59
2026-04-28,Product B,140.34,17.43
2026-04-28,Product B,112.67,36.7
2026-04-28,Product B,159.57,21.59
2026-04-28,Product B,182.25,41.83
2026-04-28,Product B,115.27,13.57
2026-04-28,Product B,142.09,15.59
2026-04-28,Product B,142.88,29.99
2026-04-28,Product C,120.56,35.53
2026-04-28,Product C,107.18,19.6
2026-04-28,Product C,92.68,23.89
2026-04-28,Product C,110.68,17.45
2026-04-28,Product C,103.13,26.99
2026-04-28,Product C,95.73,12.95
2026-04-28,Product C,139.72,29.41
2026-04-28,Product C,141.02,28.15
2026-04-28,Product D,98.44,32.76
2026-04-29,Product A,156.17,18.65
2026-04-29,Product A,186.74,42.76
2026-04-29,Product A,195.58,33.35
2026-04-29,Product A,186.01,37.58
2026-04-29,Product A,173.28,31.0
2026-04-29,Product A,172.16,22.96
2026-04-29,Product A,154.91,20.72
2026-04-29,Product A,134.82,24.06
2026-04-29,Product A,169.11,34.84
2026-04-29,Product B,101.07,20.11
2026-04-29,Product B,157.22,36.74
2026-04-29,Product B,176.45,37.27
2026-04-29,Product B,132.08,14.22
2026-04-29,Product B,156.75,20.31
2026-04-29,Product B,177.45,16.53
2026-04-29,Product B,157.47,29.33
2026-04-29,Product B,140.45,16.48
2026-04-29,Product C,70.77,32.33
2026-04-29,Product C,116.9,10.0
2026-04-29,Product C,104.21,15.92
2026-04-29,Product C,105.57,20.31
2026-04-29,Product C,105.42,16.66
2026-04-29,Product C,94.51,27.37
2026-04-29,Product C,146.42,30.18
2026-04-29,Product D,90.17,23.01
2026-04-29,Product D,101.79,13.96
2026-04-29,Product D,121.25,25.01
2026-04-30,Product A,188.33,32.33
2026-04-30,Product A,188.46,24.23
2026-04-30,Product A,191.99,36.65
2026-04-30,Product A,196.35,41.2
2026-04-30,Product A,168.13,27.26
2026-04-30,Product A,209.23,33.24
2026-04-30,Product A,186.47,28.65
2026-04-30,Product A,129.04,12.12
2026-04-30,Product A,178.93,36.03
2026-04-30,Product B,141.09,35.29
2026-04-30,Product B,175.38,31.32
2026-04-30,Product B,146.26,13.4
2026-04-30,Product B,182.83,39.37
2026-04-30,Product B,161.54,10.0
2026-04-30,Product B,145.9,23.79
2026-04-30,Product B,160.02,23.6
2026-04-30,Product B,139.9,28.74
2026-04-30,Product B,127.98,17.16
2026-04-30,Product B,149.25,36.08
2026-04-30,Product B,162.79,36.28
2026-04-30,Product C,118.92,30.61
2026-04-30,Product C,129.24,44.33
2026-04-30,Product C,122.21,14.98
2026-04-30,Product C,156.17,24.59
2026-04-30,Product C,107.69,25.87
2026-04-30,Product C,129.18,16.86
2026-04-30,Product C,103.58,10.94
2026-04-30,Product C,133.68,38.88
2026-04-30,Product C,93.12,28.45
2026-04-30,Product D,128.92,27.42
2026-04-30,Product D,72.85,17.21
2026-04-30,Product D,66.5,18.74
2026-04-30,Product D,73.49,10.0
2026-05-01,Product A,218.35,28.8
2026-05-01,Product A,156.87,30.79
2026-05-01,Product A,195.71,15.96
2026-05-01,Product A,171.92,25.33
2026-05-01,Product A,127.67,11.01
2026-05-01,Product A,157.51,27.25
2026-05-01,Product A,192.18,35.51
2026-05-01,Product A,190.85,32.66
2026-05-01,Product A,154.49,24.79
2026-05-01,Product A,185.3,39.76
2026-05-01,Product B,172.59,18.37
2026-05-01,Product B,190.24,27.44
2026-05-01,Product B,164.07,27.02
2026-05-01,Product B,150.97,23.56
2026-05-01,Product B,163.84,25.07
2026-05-01,Product B,132.4,37.01
2026-05-01,Product B,145.65,19.35
2026-05-01,Product B,112.21,34.0
2026-05-01,Product B,132.86,39.08
2026-05-01,Product C,114.17,23.41
2026-05-01,Product C,123.28,24.99
2026-05-01,Product C,124.14,27.12
2026-05-01,Product C,91.1,23.09
2026-05-01,Product C,135.75,25.53
2026-05-01,Product D,120.11,38.99
2026-05-01,Product D,112.78,20.25
2026-05-01,Product D,94.13,25.3
2026-05-01,Product D,113.43,24.33
2026-05-02,Product A,146.41,17.36
2026-05-02,Product A,140.8,16.39
2026-05-02,Product A,197.44,43.81
2026-05-02,Product A,168.37,32.59
2026-05-02,Product A,169.77,19.33
2026-05-02,Product A,218.8,48.19
2026-05-02,Product A,177.8,23.38
2026-05-02,Product B,161.83,35.42
2026-05-02,Product B,184.68,34.51
2026-05-02,Product B,169.18,32.71
2026-05-02,Product B,103.2,16.31
2026-05-02,Product B,125.91,23.26
2026-05-02,Product B,127.6,26.54
2026-05-02,Product B,166.58,37.95
2026-05-02,Product B,180.62,17.3
2026-05-02,Product B,118.62,43.59
2026-05-02,Product B,167.21,30.22
2026-05-02,Product B,145.7,24.31
2026-05-02,Product B,102.46,11.24
2026-05-02,Product B,142.54,18.5
2026-05-02,Product B,132.13,42.93
2026-05-02,Product C,116.21,23.82
2026-05-02,Product C,131.2,33.94
2026-05-02,Product C,131.37,31.61
2026-05-02,Product C,121.88,10.0
2026-05-02,Product C,137.11,34.07
2026-05-02,Product C,98.34,23.88
2026-05-02,Product C,134.25,38.9
2026-05-02,Product C,131.23,31.44
2026-05-02,Product D,124.49,28.11
2026-05-02,Product D,96.33,24.66
2026-05-02,Product D,71.95,20.92
2026-05-02,Product D,54.39,10.0
2026-05-02,Product D,60.62,19.96
2026-05-02,Product D,103.8,26.48
2026-05-02,Product D,127.41,25.5
2026-05-02,Product D,108.41,24.38
2026-05-02,Product D,93.1,30.94
2026-05-02,Product D,140.8,27.52
2026-05-03,Product A,177.28,32.12
2026-05-03,Product A,162.67,10.0
2026-05-03,Product A,203.77,29.08
2026-05-03,Product A,164.69,26.23
2026-05-03,Product A,152.76,27.89
2026-05-03,Product A,169.03,23.0
2026-05-03,Product A,173.28,29.19
2026-05-03,Product A,190.41,21.65
2026-05-03,Product A,152.28,31.69
2026-05-03,Product A,155.93,19.28
2026-05-03,Product A,157.01,25.88
2026-05-03,Product A,167.86,26.86
2026-05-03,Product B,98.16,23.21
2026-05-03,Product B,181.03,23.88
2026-05-03,Product B,179.75,29.13
2026-05-03,Product B,151.92,20.07
2026-05-03,Product B,167.02,35.07
2026-05-03,Product B,182.94,42.62
2026-05-03,Product C,106.51,22.35
2026-05-03,Product C,114.33,31.55
2026-05-03,Product C,100.67,24.94
2026-05-03,Product C,126.6,21.06
2026-05-03,Product C,154.94,31.72
2026-05-03,Product C,98.16,28.42
